ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,PayingAdvertiserName,Gender,AgeBracket,CountryCode,,,,,,,,,
5582c2f4095eccca6554187ded11b934d065ad6df0395a866e8c8a3ee370d753,https://www.snap.com/political-ads/asset/21aeceabf5cafd00e74f155960f1f46bc1f5357ea2bdec85d6cd3c779019973c?mediaType=mp4,USD,392,129232,2018/10/06 05:21:22Z,2018/10/09 06:59:59Z,Maria Cantwell United States Senator for Washington ,Paid For By Friends Of Maria,,18-30,united states,,,,,,,,,
4abe94810c797f80c8a51a624e637f29921c515e9d0b9cbe9042e72a165b0694,https://www.snap.com/political-ads/asset/11284807b288ee0fad971b4907c495178de7e18764d8f0a37a5bcddf6a5ccc5d?mediaType=mp4,EUR,1349,390135,2018/09/02 09:59:57Z,2018/09/15 09:59:59Z,Media Agent,Dansk_Folkeparti,,17+,denmark,,,,,,,,,
1c3df8a88ecfd08123d59e8378460d4973e9665e6265500110436b596f4e8eca,https://www.snap.com/political-ads/asset/953f22802cdf5362fcc32360ff96d8138be2c693b2d6a9d523844c1d12979f01?mediaType=mp4,USD,971,265217,2018/09/19 17:13:42Z,2018/09/28 06:59:59Z,The Modesto Bee,STOPtheWaterGrabCoalition,,18+,united states,,,,,,,,,
d4d842acec8c08ec52f51ba6f29066d256eae0040e762cd37059308459616229,https://www.snap.com/political-ads/asset/e1b1d0b252522836ab942422a7cd3065f87f9f9996ffd9a462c54c3e81f39048?mediaType=png,USD,95,29772,2018/09/25 06:00:00Z,2018/09/26 06:00:00Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
38a13c9d710f46502efd506bdbe7e77dc761c2a9e3754cff5e0cc0e799ffc492,https://www.snap.com/political-ads/asset/332f8cb687c1223ed176b3a9e832a66f7b24ea0026052f73ee631be6ffe178f8?mediaType=mp4,USD,56,14071,2018/11/04 04:00:05Z,2018/11/07 03:00:39Z,Colton Zaugg for State Legislature,Colton Zaugg for Legislature,,18+,united states,,,,,,,,,
1ea1f52c340efc5ec27211ba3cc28473d172337faa402edcf48809598a49447d,https://www.snap.com/political-ads/asset/92913cb215b30ee2c5c57b7c264b06a4817b3a7d8c31d7bff56b89fb0379360a?mediaType=mp4,USD,1076,104552,2018/10/18 16:57:38Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
6edb96a303f7d493a153e38be8882acd95c16f8423715a79e714642db7e0f4fc,https://www.snap.com/political-ads/asset/6227f0973a1393312319ccab16e736605eb9caea412c71841468904a5306c1d3?mediaType=mp4,USD,918,80405,2018/10/18 16:41:56Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
7dfda65171d062c797aef918c579066acbdc93ab5ba4f86c7fb9fce82f70a6e6,https://www.snap.com/political-ads/asset/c5ad3a7f5f0c98cb823b223bd3cae2ec833d643c8b7616791f2d9dac5dfc9928?mediaType=mp4,USD,541,90814,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
14b7597c345bcea78c1bb81bf132e5352a1ebb21898e941a194dbaf6d529603f,https://www.snap.com/political-ads/asset/bd1d30c7664af1a455d38002dd55d2bf745b86a2a32cbc071a4f778a717974d6?mediaType=mp4,USD,196,65718,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
51b851e3247ba7ac3591778553eb43cd41a03a10ff8cbdb0075f979db9e3317b,https://www.snap.com/political-ads/asset/55a386660fb5e728a4121cbdc8cd3494d8c77bf966da87052903c7c29746416c?mediaType=mp4,USD,659,58543,2018/10/18 16:25:09Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
f066499ffa687cdd14098a48772f6ac1257f2f89ec306506955a836288f2df35,https://www.snap.com/political-ads/asset/2c1204d62b6f876ac271cf7709f84a02073ed58e2a2665e47c405f7e57807fe9?mediaType=mp4,EUR,23,23864,2018/12/12 09:25:31Z,2018/12/18 22:59:59Z,Jalt,Amnesty International NL,,18+,netherlands,,,,,,,,,
927ae6d4e1ba10c88c488ab73102e837dac1c0ecab26499fec19b40b5771f304,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,300,107136,2018/09/23 18:59:15Z,,OpenPoll Inc,OpenPoll,,17-29,united states,,,,,,,,,
36c3bdfa1918bf492f41a59cc647f0c6034ae822622098e8977d37d9bd512a03,https://www.snap.com/political-ads/asset/b71274097fa9e6f38fbb960b3a6b892c30d5c9af2b25c0d8222d2fa5a9d7b32e?mediaType=jpg,USD,10,3842,2018/12/01 17:37:07Z,2019/01/10 22:51:08Z,LPM,sdm.ng,,29+,nigeria,,,,,,,,,
b84a27e39524a3aa9396de2a683fec50d36ebfd4fefcd11b35eb550d818815e9,https://www.snap.com/political-ads/asset/78383855d3e98d76fc8867d0d948fa0e69e3103a3e830e9c1aa2903d699a3078?mediaType=mp4,USD,718,180098,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
c88d180aa4f2a9fbae3ebbb7c0f93823b4910cbf2b68dbe0a0c326b787321fc7,https://www.snap.com/political-ads/asset/e1b1d0b252522836ab942422a7cd3065f87f9f9996ffd9a462c54c3e81f39048?mediaType=png,USD,43,13199,2018/09/25 07:00:00Z,2018/09/26 07:00:00Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
48ea31497fb68f28a6fd2b5684ccec65cdb9310bcab3115fef19385ba2de309b,https://www.snap.com/political-ads/asset/9dfa5f13006d94b7b99a575d0f4c548cd0c9c2064e8455d1d510de29a88444fc?mediaType=png,USD,1382,441323,2018/10/02 17:28:33Z,2018/10/09 03:59:44Z,ACRONYM,Knock The Vote,,18-28,united states,,,,,,,,,
a07e1106676613d6cbf2e0e008f031abea5116bcdfb162e920000856efe019a1,https://www.snap.com/political-ads/asset/2c21caaf7d23306c2061ec754c4db9a50febf75bb90bccc0b130e30f11f2c1d1?mediaType=png,USD,73,17234,2018/11/06 09:00:11Z,2018/11/07 03:13:19Z,Friends of James Skoufis,Friends of James Skoufis,,18+,united states,,,,,,,,,
271ff14a56a989311813b38355b51601930d55a8930d022631f9b733a70e678b,https://www.snap.com/political-ads/asset/34e452fc2dfcebfb9c4ffa76b31acb95453ff5ff2622af215867dd086aa1cb61?mediaType=png,USD,226,77889,2018/10/19 15:11:06Z,2018/10/22 23:00:00Z,Mothership Strategies,Voto Latino,,18-34,united states,,,,,,,,,
54c5c9eb1794fde02a87abf1200607a3d22bca63dbb5c204609c7cd4bfb90d29,https://www.snap.com/political-ads/asset/2caf6d1a8f425fb3d7068d55ca6a71e875dbf2760d340ee3a3af5fe07c6bc7b2?mediaType=mp4,USD,1203,354027,2018/10/24 22:47:19Z,2018/11/07 00:00:59Z,Centro LLC,Save Animals Facing Extinction,,18-34,united states,,,,,,,,,
7dc5690e0c57aae7b59bb1660c08ed0a8dfcdce5c00b0fdf93bd33a26e2a1b63,https://www.snap.com/political-ads/asset/6275e85c246707cc4e02c19c99a56b93976ab3907dc96b9327851b48d8986398?mediaType=png,USD,59,13306,2018/09/28 23:10:14Z,2018/10/10 01:00:00Z,Chong and Koster,Voter Participation Center,,18+,united states,,,,,,,,,
3a0ead6ef77c1ff26aedf48e2196ad57011227c0ea39bf308d775bd2c2bcb226,https://www.snap.com/political-ads/asset/037b80ec9e0e28327d990205f96c9e60bcf95965f49ce0026d5c7f39c7221474?mediaType=png,USD,87,49453,2018/09/28 20:33:08Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
c12845f3ff7b7674079510154753923034bfe8c9035f1466ac3ff780f7d272ba,https://www.snap.com/political-ads/asset/26ac160b26cc0a1f7684a46fdce5cb528cb5d882dc1aec6136911bc64975301a?mediaType=png,USD,352,120695,2018/12/23 14:26:52Z,2018/12/28 14:28:06Z,Revolution Messaging,Paid for by ReBuild USA,,18+,united states,,,,,,,,,
8783dcc800210b7168ee86a39426034090caa1790152113d17c73c172faf979e,https://www.snap.com/political-ads/asset/2643f440b7ea7e7d220ea8623b93cdae686f992ae390d381479cf66cc03ce641?mediaType=mp4,EUR,50,25361,2018/09/24 07:30:37Z,2018/09/27 21:30:24Z,Fianna Fáil,Fianna Fáil,,18-24,united kingdom,,,,,,,,,
7827ff44f85df7be75cbc4b874faa77c0dc00a53213f568e8275470fbd79332b,https://www.snap.com/political-ads/asset/fb9ea576e989c0f2a22486ae203af59b0ae17d754e27695b928758e4c974813a?mediaType=mp4,CAD,318,194332,2018/07/20 23:09:54Z,2018/09/04 03:59:00Z,The Aber Group,Plan International Canada,FEMALE,,canada,,,,,,,,,
c5e9d3620ef2235d04d9822049ba736db4d99feca8327e0cb54e255c66185675,https://www.snap.com/political-ads/asset/488c5a7f1b41948d60b27dfe0dcf1203e76badc142cde950ad42fcf3cbb7941b?mediaType=mp4,CAD,727,215743,2018/06/25 21:13:14Z,2018/09/15 04:00:00Z,The Aber Group,Plan International Canada,FEMALE,,canada,,,,,,,,,
3af2a0894b7d969aed065b1c1d0a399882df677209dfe543ae9e53ec23c6211f,https://www.snap.com/political-ads/asset/34e452fc2dfcebfb9c4ffa76b31acb95453ff5ff2622af215867dd086aa1cb61?mediaType=png,USD,655,204107,2018/10/01 21:08:10Z,,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
40db15372a28e3ce66c432ba07fc515a9848cb8c366e544e96adae2d4e6f816e,https://www.snap.com/political-ads/asset/a36b7d3cf5ee871f8c3d156c88499c36621d3a05ae760b98e7d0708d140e3895?mediaType=png,USD,18,4206,2018/10/01 23:09:58Z,2018/10/09 22:02:35Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
8ed771744730bc9817d3f4671212763acd3281c4b978120c8f6342034b0b2836,https://www.snap.com/political-ads/asset/b1583b64181aabf5df4ccfac75f1f87e791db619b4678fcf69b90b73c409ac66?mediaType=png,USD,23,9316,2018/11/02 22:47:04Z,2018/11/07 01:00:00Z,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
afebfaacfb404e50ecc861079b94961e6aa487f809f3880913b43aa7e48dfcd6,https://www.snap.com/political-ads/asset/b8cda98fb3967e185ab0e51c26531f7586d9e4240c94cbc84cf009f79ec2f130?mediaType=mp4,GBP,368,278565,2018/10/01 22:14:13Z,2018/10/31 22:12:05Z,Dentsu Aegis Network,Home Office,,18-24,united kingdom,,,,,,,,,
c2461fd7ce7962570c261e37a33bf0b1205e609354c21ff9180e0c03d6e50df9,https://www.snap.com/political-ads/asset/4e111c9c1f45d39a436c0917015af3733dc830f0b299e0017c7ae746f8054afa?mediaType=mp4;https://www.snap.com/political-ads/asset/accf2510541c75802417096ebdacd0775a63f2f7753ce46873e47c6053db8ab1?mediaType=mp4;https://www.snap.com/political-ads/asset/23b0797f9318e980ca75225b40c044426540932648f80455f5aa4d1d8290c022?mediaType=mp4,USD,50,31307,2018/10/31 07:00:01Z,2018/11/03 06:59:59Z,Mammoth ,King County Elections,,18+,united states,,,,,,,,,
728e930e64f5efbc4ac6bed94e6977b57b341f5ef5d8717fb0de9e2ebf77737e,https://www.snap.com/political-ads/asset/3f026acc45a73d5748b1851a1eebf2708db8ab9085a840711107aabeccbcb5be?mediaType=mp4,USD,128,6054,2018/10/25 04:00:00Z,2018/11/06 23:00:00Z,"Middle Seat Consulting, LLC",Beto for Texas,,18+,united states,,,,,,,,,
8346d6e4b4ad2dc06816017e3aba4d7070fef07199621759b0d49d5567e48616,https://www.snap.com/political-ads/asset/67ba8444420b157fb9d2c3e6e9ce41feda33306fa0807d97bb635fa0d31e1ced?mediaType=mp4,USD,534,246662,2018/10/19 16:54:42Z,2018/10/31 16:54:42Z,Krist for Nebraska,Krist for Nebraska,,18+,united states,,,,,,,,,
8fcd02787826bf69376f3de5d636ef83ac1ed7760cda83115e3b7554da841f3e,https://www.snap.com/political-ads/asset/782e17ce5a43d84f65b660fec1e406e98034aa88c961273b04a47d504d21a660?mediaType=mp4,USD,1045,309853,2018/10/24 18:56:43Z,2018/11/07 00:00:59Z,Centro LLC,Save Animals Facing Extinction,,18-34,united states,,,,,,,,,
a551ef2e5a91430ecd2a91a838406a819bf2462b8df7de6c150d9076ef183e9d,https://www.snap.com/political-ads/asset/6787bbea955bbc57d6f88fbade0be5db30fe6e266850abbbada9953d90c90e19?mediaType=mp4,USD,443,186022,2018/10/09 15:51:44Z,2018/11/07 03:00:00Z,Penna Powers ,Lieutenant Governor's Office,,18-34,united states,,,,,,,,,
23194e244e9d039a181683a1ef8adac4cd6a55ead77db6abf18cdd2b2a955369,https://www.snap.com/political-ads/asset/4f5b78fa7c75c4bc63126e3dd14d1e98d678d69eef9784f208cc8c1e4671dd40?mediaType=png,USD,49,7527,2018/10/31 17:58:01Z,2018/11/06 22:59:59Z,Mothership Strategies,Progressive Turnout Project,,18+,united states,,,,,,,,,
04054478b82a22849964b6dad3d978752d15ce97a09ec19cc1a855b5981e41b3,https://www.snap.com/political-ads/asset/857127e1b0ea51ca385cc5d9b11fe5baeda1db93e71844ebb6982f8b4d4c00cf?mediaType=jpg,USD,5,1414,2018/12/01 17:37:07Z,2019/01/10 22:51:08Z,LPM,sdm.ng,,29+,nigeria,,,,,,,,,
6f9bf9e3a771dd6db78982ef0607928f31bdfaafa4ab71f82ee5e87d98d7e9a2,https://www.snap.com/political-ads/asset/2643f440b7ea7e7d220ea8623b93cdae686f992ae390d381479cf66cc03ce641?mediaType=mp4,EUR,8,7844,2018/09/17 07:30:24Z,2018/09/19 21:30:49Z,Fianna Fáil,Fianna Fáil,,18-24,ireland,,,,,,,,,
b001678c7a17cd5ae24629b8a0706b461bd12c9f3c0f369ee153b7221d7552f0,https://www.snap.com/political-ads/asset/dcd53c049b8d0016180c3c04fd6dc575658b7dff3dfa761f4a178162ac503137?mediaType=mp4,USD,1222,251477,2018/08/31 23:23:28Z,2018/10/01 06:59:59Z,"M&R Strategic Services, Inc.",Planned Parenthood,FEMALE,25+,united states,,,,,,,,,
4ef504b91bb7dd81e5b606bcd6d72214ea41181bfd72609da7e16267e92e5e82,https://www.snap.com/political-ads/asset/72537b3a411790159ff18c8e6b606300cd442deb11d5671e3addd591be5b4698?mediaType=mp4,GBP,1912,1449226,2018/10/01 22:14:13Z,2018/10/31 22:12:05Z,Dentsu Aegis Network,Home Office,,18-24,united kingdom,,,,,,,,,
b2aa5ba847482ea2db5edf62ade6a4156dfa3b15662ed77ad3e43e01a76001ec,https://www.snap.com/political-ads/asset/0ae1f0b52bb51e690a4747cbbd204e94c1df4c6893a7411a3ec060250199041a?mediaType=png,USD,113,21076,2018/11/04 03:05:55Z,2018/11/07 03:00:55Z,Colton Zaugg for State Legislature,Colton Zaugg,,18+,united states,,,,,,,,,
5b9e2a4c403b0982fabdf69448b887f26649ee6dc7fad1d00b741dc80bef3520,https://www.snap.com/political-ads/asset/c3e5ea63b80baa4fa40933934c92bde69198839a1045b50e2ea64faa1c9c4755?mediaType=mp4,USD,5,2583,2018/11/06 18:21:20Z,2018/11/07 01:19:08Z,Research Triangle Student Advocacy,ResTri Student Advocacy,FEMALE,18-34,united states,,,,,,,,,
29cbbf5621975dbd4ffd3826f22e781ca4f41fe4cd61c5dccc46a8e4e39e5c2a,https://www.snap.com/political-ads/asset/d5926aa95810cacc3de48bed1097a7638801905d54871bb67c3f5dc2561d5efb?mediaType=mp4,USD,148,36028,2018/11/06 12:04:28Z,2018/11/07 02:04:31Z,Friends of Jess King,Friends of Jess King,,18+,united states,,,,,,,,,
fea33cda5de5558650a096ca0c7f475579c594880269a3555d72450a4277e675,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,200,53043,2018/09/17 21:29:44Z,,OpenPoll Inc,OpenPoll,,17+,united states,,,,,,,,,
62bb426f52320d6fc23109c82543e325a9d5c2ad544d0ab36e87e80017bf4be5,https://www.snap.com/political-ads/asset/a33f3d3238f84f4874a0e75f9fbd8eb83f68bb1c8e34103662b8d1b20720a94d?mediaType=jpg,CAD,1279,623479,2018/10/02 18:30:58Z,2018/12/17 07:15:32Z,Kick Media Inc.,Alberta Health Services,,16-25,canada,,,,,,,,,
011e8cfc7d5b014550913a383a3d79edd3a7a735e6ef39c4bb712ed66934e768,https://www.snap.com/political-ads/asset/8bc1ecb053f7320375c58249e816ea2d1078c0a8df74a36ee7e517250b192408?mediaType=mp4,USD,438,27474,2018/10/25 04:00:00Z,2018/11/06 23:00:00Z,"Middle Seat Consulting, LLC",Beto for Texas,,18+,united states,,,,,,,,,
127eb329f8164bd190286ec756f3746b772ccc71060236e4942febcbc73d4d53,https://www.snap.com/political-ads/asset/dc93235817daae7626f110cf80fba4a0a9747ee1b19ac05ec80ee803d3f985d3?mediaType=mp4,USD,609,54108,2018/10/18 17:36:54Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
20dc82bf93e3d12dc73c14d59a5d4a154200783fcb5cd595df72f161ce213cfa,https://www.snap.com/political-ads/asset/68ef6b56b6c675edeea0e9678a09a060d939d92a5291aff46fc1d88d59204827?mediaType=mp4,EUR,759,285071,2018/09/30 10:24:48Z,2018/10/14 10:24:55Z,Media Agent,Dansk_Folkeparti,,,denmark,,,,,,,,,
76a4bdd5a1accad9a9599c680f944c44c85661346ba9e6a2da088018520b868c,https://www.snap.com/political-ads/asset/dce39a864ad5018cac2f166c4b976e440e7d3c4a6cb1e9eb93d6b1c885afe50e?mediaType=png,USD,10,3536,2018/11/02 22:53:21Z,2018/11/07 01:00:00Z,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
75a540fe674b58f1853f24318572cb246bdb09f39062a407863692116c7aecab,https://www.snap.com/political-ads/asset/b9b4286a298bf51ea13c00313041842b66e2d9bf1cc97457bf86130a40e4c27e?mediaType=mp4,EUR,1150,636804,2018/08/20 06:56:43Z,2018/11/30 07:48:35Z,Reprise Media,Mejeriforeningen,,20-29,denmark,,,,,,,,,
b397e5e0b970da31f6b0a376a1c18eae320b301ef0c8d8814dcf51cc6a9c6892,https://www.snap.com/political-ads/asset/93441543259c711affbe0dd1383c719f8b3e02a9466c55b16e1abafbcd2d80e5?mediaType=mp4,USD,63,839,2018/10/18 14:56:19Z,2018/11/07 02:00:00Z,Rising Tide Interactive LLC,Texas Democratic Party,,18-34,united states,,,,,,,,,
539219d99cd63340ad1b10c762bd15e5282d11a6b882a7867bdfec2d5a0ce451,https://www.snap.com/political-ads/asset/84bb5a41386938893879b4701efa610f6a69b282fb4cca9d17be7e72c1e4f5cb?mediaType=jpg,USD,174,33071,2018/10/05 19:07:06Z,2018/10/06 18:00:00Z,Blueprint Interactive,Planned Parenthood Action Fund,,18+,united states,,,,,,,,,
b151f539d81c031db072748de6594b72ac1511888aef38f8dfba1e730c7d7d53,https://www.snap.com/political-ads/asset/586a7169507689288d23a791f8d58703cfacf7e1161f09771780b8946b9d6935?mediaType=mp4,USD,1249,298990,2018/10/10 19:52:32Z,2018/11/06 07:59:59Z,National Alliance on Mental Illness,NAMI,,35++,united states,,,,,,,,,
6cc7d5ff08a40ce1fb0e92c13501d5792af327a0307a2a600dfe202cc7bb0044,https://www.snap.com/political-ads/asset/82687fec5aab10fbaaf27233348fe01c0b9a4b09b51e37d065987670002db578?mediaType=mp4,CAD,398,99081,2018/10/29 21:44:20Z,2018/11/10 22:33:01Z,Pro Rep is Lit,Pro Rep is Lit,,18-26,canada,,,,,,,,,
522e7287b12439988a7c9e07fda40402b9d09a401862a4fdc25216b230cdf4df,https://www.snap.com/political-ads/asset/a2896b062da580140d6fef2dc3616f0a6c49fc67bd76f3b87ac0b12168fe756d?mediaType=jpg,USD,343,111587,2018/10/31 16:32:53Z,2018/11/05 22:32:04Z,Blueprint Interactive,Planned Parenthood Votes,FEMALE,18-34,united states,,,,,,,,,
768957a55f1920c8d0ddfd845cc445fb101a5d25d6eb97b6acca6385a684d597,https://www.snap.com/political-ads/asset/8bae97ee9139db22bfcfdb6f7d46af92e65e1cbd5dd5d17d4723fba37c3b46b9?mediaType=mp4,USD,21546,5219658,2018/10/26 18:05:50Z,2018/11/06 22:00:00Z,ACRONYM,Knock The Vote,,18-34,united states,,,,,,,,,
4e95b4393553f3a776593c19e7a02e8a452f093cd4b922d4fcd351283e563cde,https://www.snap.com/political-ads/asset/7dec181478feb348854e9f201ecbddbec6c958a959c154705008f1b0f02fdb8a?mediaType=mp4,USD,9939,8735197,2018/10/09 17:10:35Z,2018/11/06 18:10:35Z,Saguaro Strategies,Josh Harder for Congress,,,united states,,,,,,,,,
b8a9366bf4dbf5d7959d7a1cd5b37cfa7856b9e253cf08406d6fe0b7ceddd12b,https://www.snap.com/political-ads/asset/81ff45862cb208afdaf3f764da77fa326b3bd0a5d974e0d7559c8920e84d2bd0?mediaType=mp4,GBP,7,3858,2018/11/27 21:44:19Z,2019/01/13 21:43:53Z,Amnesty International UK,Amnesty International UK,,25+,united kingdom,,,,,,,,,
ef9d275bcfd374da4f818029f1d3a96b454125a2eb39654ada06a8ef814542c2,https://www.snap.com/political-ads/asset/887edd280480a22ba8e117694af31672142a4c571b82b5fa3dbffc13e66043b6?mediaType=mp4,USD,616,53944,2018/10/18 18:26:04Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
ccdfa07793d238a537f74999c94406aeca9b847c1ca20f968d433e75f4c77a77,https://www.snap.com/political-ads/asset/51f9983d44bbdbac4b70a40c0913793af2681a2299a139ac1cfb73450019fdb4?mediaType=png,USD,138,77778,2018/09/28 20:33:08Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
c52b3552229f4ba4fbaec375ac02fe5a4de08808e1b4183d13af821e2f01938b,https://www.snap.com/political-ads/asset/d814cafef0110c5cf78aa420ebaa01529f0634ee8e653d7e7b26cd7ca2541468?mediaType=mp4,USD,277,53211,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
b8362fed8ccaff990e1a547f92b6d4dfb1f950294072c537aa05280dc82c9758,https://www.snap.com/political-ads/asset/85754dbf8aa2825ad07812493e65651e61fcdbe65b1b4ff281f5990cad5e716b?mediaType=mp4,GBP,10000,9981576,2018/10/23 14:51:20Z,2019/10/28 14:56:19Z,Ardmore Advertising,Department of Justice NI,,16-24,united kingdom,,,,,,,,,
a85b8ed372efb70f9a6541c34002acd68bbf8c5a3a77544834cbcba5f7a1f55b,https://www.snap.com/political-ads/asset/d95fa0e1de8048ceec3f620022b67d06fe223f2662ddc4fe423746e30d0d31a7?mediaType=mp4,USD,518,325243,2018/10/07 14:13:01Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
197708d6599f992bf2d9e8a225b99c929afe5dfd36634852c5690b533c1cb79a,https://www.snap.com/political-ads/asset/75af2a1a0eb32f80a4da2b065c1d636b5621f35c8058b5ce807011a7935e7ee8?mediaType=png,USD,21,8202,2018/11/06 17:54:34Z,2018/11/07 00:43:46Z,Research Triangle Student Advocacy,ResTri Student Advocacy,FEMALE,18+,united states,,,,,,,,,
348a2b93b75d579682288b06890e99a51efd31ae929d35b134dbd890ec38eede,https://www.snap.com/political-ads/asset/1c935f26e158afcb6b56d6f89336ca7c58a7aa588033f6a8587bf4edd2722106?mediaType=png,USD,115,62924,2018/09/28 20:33:08Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
c89d697a5371e554bded56dcd805c1133c3f5564808097c807d565ae6126d19e,https://www.snap.com/political-ads/asset/834016bae9a111b3b9c0563e9a848dd2cfe2862a80cc150b01045845073cca66?mediaType=jpg,USD,1910,297010,2018/09/28 21:54:57Z,2018/11/06 23:00:00Z,Blueprint Interactive,AFSCME Nevada,,18+,united states,,,,,,,,,
39a933efa2a3df4c169fe1feed2af96272bc32d5acfdccb991b7e3c205b71869,https://www.snap.com/political-ads/asset/5163761887b8f2a5b97b1786a046068dd0daa97b8cf808280d7f1f94896fbf5b?mediaType=mp4,AUD,70,12128,2018/12/27 20:16:02Z,,ItAllCounts Pty Ltd,ItAllCounts Pty Ltd,FEMALE,35++,australia,,,,,,,,,
6be6d867c61e249a197f43843d7d44901dd380eaaca87cc625a6c0d3a905a0b1,https://www.snap.com/political-ads/asset/a2ce2b74794235f5644c9f1018a30812485d72a3ac70929860140235ff1508ca?mediaType=jpg,USD,453,106896,2018/11/03 16:48:06Z,2018/11/07 02:00:00Z,BCom Solutions,Citizens for a Better Tomorrow,,18+,united states,,,,,,,,,
17af2c713f66d23e5323b0f509bac815cc7bee04f813adb915f3638fccd0e7f1,https://www.snap.com/political-ads/asset/b1583b64181aabf5df4ccfac75f1f87e791db619b4678fcf69b90b73c409ac66?mediaType=png,USD,10,3626,2018/11/02 22:47:04Z,2018/11/07 01:00:00Z,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
775e50b2875d2193ec3fe416a91efb7672256723cbcaf1bbf3624681736e54b0,https://www.snap.com/political-ads/asset/62f7df2eea3e5b65e877fe29fa3b6ce1860af674e258f6ac31d4f08f1e402a74?mediaType=png,USD,60,11742,2018/09/28 23:10:14Z,2018/10/10 01:00:00Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
8fc1fe0c57a2569485d8e7fd139ecf6f750145f2872b406535a621304fec96ea,https://www.snap.com/political-ads/asset/4a69ed4e43fcbefbb2172dfc50d09201f941ef58b3958866b65fa2f405375b7a?mediaType=mp4,USD,2617,341437,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
e28a51b84d15841990c3476cfaa2d6d943a6f207c6d1b9467d8e25230759b6e9,https://www.snap.com/political-ads/asset/821356ea64ba19b8b4e15d94fa6835b439f71c54227e9cf9fbc4b75a9c7d7bad?mediaType=mp4,USD,4486,1211144,2018/09/06 13:42:15Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
